1400504908,-82,-70,-99
1400504909,-82,-70,-99
1400504909,-84,-70,-99
1400504909,-84,-71,-99
1400504909,-84,-71,-99
1400504909,-84,-71,-99
1400504910,-84,-71,-99
1400504910,-84,-71,-99
1400504910,-80,-71,-99
1400504911,-80,-69,-99
1400504911,-80,-69,-99
1400504911,-79,-69,-99
1400504912,-79,-68,-99
1400504912,-79,-68,-99
1400504913,-79,-68,-99
1400504913,-79,-68,-99
1400504913,-79,-68,-99
1400504913,-79,-68,-99
1400504914,-79,-68,-99
1400504914,-79,-68,-99
1400504914,-79,-68,-99
1400504915,-79,-67,-99
1400504915,-79,-67,-99
1400504915,-79,-67,-99
1400504916,-79,-65,-99
1400504916,-79,-65,-99
1400504916,-79,-65,-99
1400504917,-79,-60,-99
1400504917,-79,-60,-99
1400504917,-82,-60,-99
1400504918,-82,-62,-99
1400504918,-82,-62,-99
1400504918,-83,-62,-99
1400504919,-83,-68,-99
1400504919,-83,-68,-99
1400504919,-81,-68,-99
1400504920,-81,-69,-99
1400504920,-81,-69,-99
1400504920,-81,-69,-99
1400504921,-81,-69,-99
1400504921,-81,-69,-99
1400504921,-83,-69,-99
1400504922,-83,-71,-99
1400504922,-83,-71,-99
1400504922,-83,-71,-99
1400504923,-83,-73,-99
1400504923,-83,-73,-99
1400504923,-85,-73,-99
1400504924,-85,-71,-99
1400504924,-85,-71,-99
1400504924,-84,-71,-99
1400504925,-84,-70,-99
1400504925,-84,-70,-99
1400504925,-82,-70,-99
1400504926,-82,-70,-99
1400504927,-82,-70,-99
1400504927,-81,-70,-99
1400504927,-81,-70,-99
1400504927,-81,-70,-99
1400504927,-80,-70,-99
1400504928,-80,-71,-99
1400504928,-80,-71,-99
1400504928,-78,-71,-99
1400504929,-78,-67,-99
1400504929,-78,-67,-99
1400504929,-78,-67,-99
1400504930,-78,-65,-99
1400504930,-78,-65,-99
1400504930,-79,-65,-99
1400504931,-79,-62,-99
1400504931,-79,-62,-99
1400504931,-80,-62,-99
1400504932,-80,-63,-99
1400504932,-80,-63,-99
1400504932,-80,-63,-99
1400504933,-80,-63,-99
1400504933,-80,-63,-99
1400504933,-79,-63,-99
1400504934,-79,-63,-99
1400504934,-79,-63,-99
1400504934,-79,-63,-99
1400504935,-79,-61,-99
1400504935,-79,-61,-99
1400504935,-79,-61,-99
1400504936,-79,-65,-99
1400504936,-79,-65,-99
1400504936,-82,-65,-99
1400504937,-82,-68,-99
1400504937,-82,-68,-99
1400504937,-83,-68,-99
1400504938,-83,-68,-99
1400504938,-83,-68,-99
1400504938,-82,-68,-99
1400504939,-82,-69,-99
1400504939,-82,-69,-99
1400504939,-83,-69,-99
1400504940,-83,-70,-99
1400504940,-83,-70,-99
1400504940,-82,-70,-99
1400504941,-82,-70,-99
1400504941,-82,-70,-99
1400504941,-82,-70,-99
1400504942,-82,-70,-99
1400504942,-82,-70,-99
1400504942,-83,-70,-99
1400504943,-83,-72,-99
1400504943,-83,-72,-99
1400504943,-84,-72,-99
1400504944,-84,-72,-99
1400504944,-84,-72,-99
1400504944,-82,-72,-99
1400504945,-82,-72,-99
1400504945,-82,-72,-99
1400504946,-81,-72,-99
1400504946,-81,-72,-99
1400504946,-81,-72,-99
1400504946,-81,-72,-99
1400504947,-81,-70,-99
1400504947,-81,-70,-99
1400504947,-80,-70,-99
1400504948,-80,-69,-99
1400504948,-80,-69,-99
1400504948,-80,-69,-99
1400504949,-80,-69,-99
1400504949,-80,-69,-99
1400504949,-79,-69,-99
1400504950,-79,-70,-99
1400504950,-79,-70,-99
1400504950,-79,-70,-99
1400504951,-79,-69,-99
1400504951,-79,-69,-99
1400504951,-86,-69,-99
1400504968,-82,-67,-99
1400504969,-82,-67,-99
1400504969,-81,-67,-99
1400504969,-81,-67,-99
1400504969,-81,-67,-99
1400504969,-82,-67,-99
1400504970,-82,-66,-99
1400504971,-82,-66,-99
1400504971,-81,-66,-99
1400504971,-81,-66,-99
1400504971,-81,-66,-99
1400504971,-81,-66,-99
1400504972,-81,-67,-99
1400504973,-81,-67,-99
1400504973,-81,-67,-99
1400504973,-81,-65,-99
1400504974,-81,-65,-99
1400504974,-81,-65,-99
1400504974,-81,-62,-99
1400504974,-81,-62,-99
1400504974,-81,-62,-99
1400504975,-81,-62,-99
1400504975,-81,-62,-99
1400504975,-81,-62,-99
1400504976,-81,-63,-99
1400504976,-81,-63,-99
1400504977,-83,-63,-99
1400504977,-83,-62,-99
1400504977,-83,-62,-99
1400504978,-83,-62,-99
1400504978,-83,-62,-99
1400504978,-83,-62,-99
1400504978,-82,-62,-99
1400504979,-82,-62,-99
1400504979,-82,-62,-99
1400504980,-81,-62,-99
1400504980,-81,-66,-99
1400504980,-81,-66,-99
1400504980,-83,-66,-99
1400504981,-83,-68,-99
1400504981,-83,-68,-99
1400504981,-83,-68,-99
1400504982,-83,-69,-99
1400504982,-83,-69,-99
1400504982,-81,-69,-99
