1400079940,-69,-65,-80
1400079940,-69,-65,-79
1400079940,-68,-65,-79
1400079941,-68,-65,-79
1400079941,-68,-65,-81
1400079941,-65,-65,-81
1400079942,-65,-62,-81
1400079942,-65,-62,-81
1400079942,-65,-62,-81
1400079943,-65,-57,-81
1400079943,-65,-57,-87
1400079943,-70,-57,-87
1400079944,-70,-57,-87
1400079944,-70,-57,-89
1400079944,-70,-57,-89
1400079945,-70,-56,-89
1400079945,-70,-56,-88
1400079945,-71,-56,-88
1400079946,-71,-55,-88
1400079946,-71,-55,-99
1400079946,-73,-55,-99
1400079947,-73,-59,-99
1400079947,-73,-59,-82
1400079947,-73,-59,-82
1400079948,-73,-62,-82
1400079948,-73,-62,-82
1400079948,-68,-62,-82
1400079949,-68,-61,-82
1400079949,-68,-61,-88
1400079949,-67,-61,-88
1400079950,-67,-59,-88
1400079950,-67,-59,-92
1400079950,-69,-59,-92
1400079951,-69,-54,-92
1400079951,-69,-54,-99
1400079951,-73,-54,-99
1400079952,-73,-52,-99
1400079952,-73,-52,-90
1400079952,-72,-52,-90
1400079953,-72,-52,-90
1400079953,-72,-52,-90
1400079953,-72,-52,-90
1400079954,-72,-52,-90
1400079954,-72,-52,-99
1400079954,-74,-52,-99
1400079955,-74,-51,-99
1400079955,-74,-51,-86
1400079955,-70,-51,-86
1400079956,-70,-52,-86
1400079956,-70,-52,-85
1400079956,-66,-52,-85
1400079957,-66,-54,-85
1400079957,-66,-54,-86
1400079957,-65,-54,-86
1400079958,-65,-52,-86
1400079958,-65,-52,-89
1400079958,-66,-52,-89
1400079959,-66,-52,-89
1400079959,-66,-52,-89
1400079959,-73,-52,-89
1400079960,-73,-58,-89
1400079960,-73,-58,-89
1400079960,-72,-58,-89
1400079961,-72,-60,-89
1400079961,-72,-60,-88
1400079961,-73,-60,-88
1400079962,-73,-61,-88
1400079962,-73,-61,-88
1400079962,-77,-61,-88
1400079963,-77,-60,-88
1400079963,-77,-60,-99
1400079963,-77,-60,-99
1400079964,-77,-60,-99
1400079964,-77,-60,-90
1400079964,-72,-60,-90
1400079965,-72,-60,-90
1400079965,-72,-60,-85
1400079965,-69,-60,-85
1400079966,-69,-53,-85
1400079966,-69,-53,-87
1400079966,-67,-53,-87
1400079967,-67,-57,-87
1400079967,-67,-57,-89
1400079967,-69,-57,-89
1400079968,-69,-63,-89
1400079968,-69,-63,-91
1400079968,-76,-63,-91
1400079969,-76,-63,-91
1400079969,-76,-63,-90
1400079969,-76,-63,-90
1400079970,-76,-63,-90
1400079970,-76,-63,-91
1400079970,-74,-63,-91
1400079971,-74,-63,-91
1400079971,-74,-63,-92
1400079971,-73,-63,-92
1400079972,-73,-62,-92
1400079972,-73,-62,-92
1400079972,-72,-62,-92
1400079973,-72,-57,-92
1400079973,-72,-57,-88
1400079973,-70,-57,-88
1400079974,-70,-58,-88
1400079974,-70,-58,-86
1400079974,-72,-58,-86
1400079975,-72,-59,-86
