1400078572,-68,-78,-71
1400078572,-68,-78,-70
1400078572,-69,-78,-70
1400078573,-69,-78,-70
1400078573,-69,-78,-71
1400078573,-70,-78,-71
1400078574,-70,-78,-71
1400078574,-70,-78,-70
1400078574,-69,-78,-70
1400078575,-69,-80,-70
1400078575,-69,-80,-71
1400078575,-68,-80,-71
1400078576,-68,-80,-71
1400078576,-68,-80,-77
1400078576,-67,-80,-77
1400078577,-67,-74,-77
1400078577,-67,-74,-79
1400078577,-66,-74,-79
1400078578,-66,-76,-79
1400078578,-66,-76,-78
1400078578,-65,-76,-78
1400078579,-65,-79,-78
1400078579,-65,-79,-76
1400078579,-63,-79,-76
1400078580,-63,-75,-76
1400078580,-63,-75,-75
1400078580,-65,-75,-75
1400078581,-65,-72,-75
1400078581,-65,-72,-76
1400078581,-63,-72,-76
1400078582,-63,-73,-76
1400078582,-63,-73,-74
1400078582,-62,-73,-74
1400078583,-62,-78,-74
1400078583,-62,-78,-73
1400078583,-68,-78,-73
1400078584,-68,-79,-73
1400078584,-68,-79,-75
1400078584,-70,-79,-75
1400078585,-70,-81,-75
1400078585,-70,-81,-74
1400078585,-69,-81,-74
1400078586,-69,-80,-74
1400078586,-69,-80,-74
1400078586,-68,-80,-74
1400078587,-68,-83,-74
1400078587,-68,-83,-74
1400078587,-69,-83,-74
1400078588,-69,0,-74
1400078588,-69,0,0
1400078588,0,0,0
1400078589,0,0,0
1400078589,0,0,0
1400078590,0,0,0
1400078590,0,0,0
1400078590,0,0,0
1400078590,0,0,0
1400078591,0,0,0
1400078591,0,0,0
1400078591,0,0,0
1400078592,0,0,0
1400078592,0,0,0
1400078592,0,0,0
1400078593,0,0,0
1400078593,0,0,0
1400078593,0,0,0
1400078594,0,0,0
1400078594,0,0,0
1400078594,0,0,0
1400078595,0,0,0
1400078595,0,0,0
1400078595,0,0,0
1400078618,-61,-72,-74
1400078618,-61,-72,-77
1400078618,-61,-72,-77
1400078619,-61,-71,-77
1400078619,-61,-71,-77
1400078619,-62,-71,-77
1400078620,-62,-71,-77
1400078620,-62,-71,-77
1400078620,-61,-71,-77
1400078621,-61,-72,-77
1400078621,-61,-72,-78
1400078621,-62,-72,-78
1400078622,-62,-77,-78
1400078622,-62,-77,-77
