1400079639,-71,-75,-90
1400079639,-71,-75,-91
1400079639,-75,-75,-91
1400079640,-75,-77,-91
1400079640,-75,-77,-90
1400079640,-70,-77,-90
1400079641,-70,-77,-90
1400079641,-70,-77,0
1400079641,-70,-77,0
1400079642,-70,-76,0
1400079642,-70,-76,-91
1400079642,-68,-76,-91
1400079643,-68,-76,-91
1400079643,-68,-76,-91
1400079643,-70,-76,-91
1400079644,-70,-72,-91
1400079644,-70,-72,0
1400079644,-71,-72,0
1400079645,-71,-71,0
1400079645,-71,-71,-91
1400079645,-68,-71,-91
1400079646,-68,-74,-91
1400079646,-68,-74,-91
1400079646,-69,-74,-91
1400079647,-69,-77,-91
1400079647,-69,-77,0
1400079647,-71,-77,0
1400079648,-71,-77,0
1400079648,-71,-77,0
1400079648,-73,-77,0
1400079649,-73,-78,0
1400079649,-73,-78,0
1400079649,-75,-78,0
1400079650,-75,-78,0
1400079650,-75,-78,-91
1400079650,-72,-78,-91
1400079651,-72,-76,-91
1400079651,-72,-76,-90
1400079651,-72,-76,-90
1400079652,-72,-76,-90
1400079652,-72,-76,-88
1400079652,-73,-76,-88
1400079653,-73,-75,-88
1400079653,-73,-75,0
1400079653,-72,-75,0
1400079654,-72,-74,0
1400079654,-72,-74,-87
1400079654,-75,-74,-87
1400079655,-75,-75,-87
1400079655,-75,-75,-85
1400079655,-74,-75,-85
1400079656,-74,-77,-85
1400079656,-74,-77,-87
1400079656,-72,-77,-87
1400079657,-72,-76,-87
1400079657,-72,-76,-89
1400079657,-72,-76,-89
1400079658,-72,-77,-89
1400079658,-72,-77,-88
1400079658,-71,-77,-88
1400079659,-71,-77,-88
1400079659,-71,-77,-88
1400079659,-71,-77,-88
1400079660,-71,-75,-88
1400079660,-71,-75,-90
1400079660,-72,-75,-90
1400079661,-72,-76,-90
1400079661,-72,-76,-89
1400079661,-76,-76,-89
1400079662,-76,-77,-89
1400079662,-76,-77,0
1400079662,-76,-77,0
1400079663,-76,-78,0
1400079663,-76,-78,-88
1400079663,-74,-78,-88
1400079664,-74,-77,-88
1400079664,-74,-77,-86
1400079664,-75,-77,-86
1400079665,-75,-77,-86
1400079665,-75,-77,-89
1400079665,-73,-77,-89
1400079666,-73,-75,-89
1400079666,-73,-75,-90
1400079666,-73,-75,-90
1400079667,-73,-75,-90
1400079667,-73,-75,-89
1400079667,-71,-75,-89
1400079668,-71,-77,-89
1400079668,-71,-77,0
1400079668,-71,-77,0
1400079669,-71,-77,0
1400079669,-71,-77,-91
1400079669,-71,-77,-91
1400079670,-71,-76,-91
1400079670,-71,-76,-90
1400079670,-73,-76,-90
1400079671,-73,-72,-90
1400079671,-73,-72,-89
1400079671,-73,-72,-89
1400079672,-73,-74,-89
1400079672,-73,-74,-88
1400079672,-75,-74,-88
1400079673,-75,-76,-88
1400079673,-75,-76,-88
